latitude,longitude,incomegroup,private01,Number of Student
55.7644577,37.6351165,Upper middle income,0.0,31981.0
55.7653412,37.6270001,Upper middle income,1.0,15018.0
55.7655184,37.6482468,Upper middle income,0.0,42347.0
55.7659869,37.6850104,Upper middle income,0.0,232421.0
55.7665475,37.6702684,Upper middle income,1.0,13619.0
55.7711218,37.6171001,Upper middle income,0.0,41842.0
55.7757366,52.4327932,Upper middle income,1.0,11085.0
55.775995,37.542428,Upper middle income,0.0,29282.0
55.7763601,37.6157415,Upper middle income,0.0,78605.0
55.776638,37.6997909,Upper middle income,1.0,15018.0
55.7769758,37.5954305,Upper middle income,0.0,147407.0
55.7769758,37.5954305,Upper middle income,1.0,31394.0
55.7785484,37.5787887,Upper middle income,0.0,44259.0
55.7787399,37.5965538,Upper middle income,0.0,113714.0
55.782115,37.570885,Upper middle income,1.0,15464.0
55.783152,37.608053,Upper middle income,1.0,14259.0
55.783693,49.1449359,Upper middle income,0.0,66030.0
55.7836941,37.5583602,Upper middle income,1.0,12732.0
55.7841475,37.4823427,Upper middle income,0.0,124969.0
55.7860282,12.5116842,High income,0.0,7561.0
55.7860316,12.5229603,High income,0.0,70620.0
55.786945,49.127281,Upper middle income,0.0,61656.0
55.7878065,49.1085259,Upper middle income,1.0,6773.0
55.789158,37.602067,Upper middle income,0.0,192319.0
55.7897466,37.5950191,Upper middle income,0.0,90403.0
55.7899574,49.1354899,Upper middle income,1.0,16147.0
55.790447,49.1214349,Upper middle income,0.0,248889.0
55.790447,49.1214349,Upper middle income,1.0,14259.0
55.7907156,49.1408246,Upper middle income,0.0,59787.0
55.7936793,37.4861146,Upper middle income,0.0,29445.0
55.7949455,49.1412073,Upper middle income,0.0,45416.0
55.796936,49.1277765,Upper middle income,0.0,9093.0
55.7980251,37.744861,Upper middle income,0.0,39203.0
55.8009332,37.5266524,Upper middle income,0.0,122037.0
55.8009332,37.5266524,Upper middle income,1.0,72026.0
55.801658,37.760155,Upper middle income,0.0,46433.0
55.801658,37.760155,Upper middle income,1.0,12728.0
55.8017572,37.5301194,Upper middle income,0.0,115959.0
55.8034101,37.4092309,Upper middle income,0.0,54440.0
55.803882,37.7176501,Upper middle income,1.0,14268.0
55.8069195,37.4965899,Upper middle income,0.0,44086.0
55.8074469,37.4985712,Upper middle income,0.0,19908.0
55.8104,37.507576,Upper middle income,1.0,14242.0
55.8129322,37.632292,Upper middle income,1.0,14259.0
55.813627,37.7547935,Upper middle income,0.0,45567.0
55.814744,49.094711,Upper middle income,0.0,57863.0
55.8205157,49.1789957,Upper middle income,0.0,42681.0
55.8251537,37.5991739,Upper middle income,1.0,14202.0
55.831,37.6297999,Upper middle income,1.0,14250.0
55.8320832,37.3095581,Upper middle income,0.0,43814.0
55.8336141,37.6436123,Upper middle income,0.0,29680.0
55.835017,37.6373791,Upper middle income,0.0,21856.0
55.8354146,37.6351602,Upper middle income,0.0,29743.0
55.843156,37.5064428,Upper middle income,0.0,56674.0
55.854933,37.6776776,Upper middle income,0.0,28017.0
55.8565985,37.5066859,Upper middle income,1.0,28501.0
55.8573285,37.691449,Upper middle income,0.0,151431.0
55.8591978,49.1053627,Upper middle income,1.0,14259.0
55.862111,-4.2423927,High income,0.0,132139.0
55.8635637,9.8379843,High income,0.0,43470.0
55.8661893,-4.2575887,High income,0.0,6922.0
55.8668183,-4.2499602,High income,0.0,127936.0
55.8724256,-4.2900009,High income,0.0,217074.0
55.880647,37.67728,Upper middle income,1.0,14250.0
55.891211,37.3508935,Upper middle income,0.0,43599.0
55.8938303,37.7254631,Upper middle income,0.0,86333.0
55.8938303,37.7254631,Upper middle income,1.0,97630.0
55.894325,37.4748944,Upper middle income,0.0,83497.0
55.9111604,-3.3216711,High income,0.0,127362.0
55.9260691,-3.2894064,High income,0.0,120016.0
55.9278334,37.7931656,Upper middle income,0.0,69167.0
55.9297243,37.5199434,Upper middle income,0.0,50341.0
55.9308308,-3.073615,High income,0.0,43059.0
55.9568821,37.292352,Upper middle income,0.0,114157.0
55.9568821,37.292352,Upper middle income,1.0,231251.0
55.9699834,37.7901156,Upper middle income,0.0,42320.0
55.976372,37.9233584,Upper middle income,1.0,12739.0
55.9829727,37.2093055,Upper middle income,0.0,52942.0
56.004056,92.765776,Upper middle income,1.0,12736.0
56.0081868,92.9595817,Upper middle income,1.0,14242.0
56.011903,92.863983,Upper middle income,0.0,60543.0
56.012352,92.8688639,Upper middle income,0.0,156622.0
56.0125961,92.9742202,Upper middle income,0.0,61246.0
56.0137928,92.8397164,Upper middle income,0.0,36202.0
56.0151353,92.8599012,Upper middle income,0.0,44330.0
56.0241182,92.9060753,Upper middle income,0.0,47316.0
56.0484832,14.1463248,High income,0.0,66272.0
56.0802293,63.6237193,Upper middle income,0.0,43356.0
56.1259353,40.3884661,Upper middle income,1.0,12736.0
56.1324934,40.4135512,Upper middle income,0.0,122090.0
56.137605,40.36403,Upper middle income,0.0,77289.0
56.1388276,47.2483687,Upper middle income,0.0,45567.0
56.1405999,47.2505161,Upper middle income,0.0,43878.0
56.1457245,47.2243805,Upper middle income,0.0,141101.0
56.1460908,-3.9177535,High income,0.0,68579.0
56.1528674,10.1914257,High income,0.0,8649.0
56.1588758,10.2153478,High income,0.0,6291.0
56.1589734,10.212354,High income,0.0,307.0
56.171243,10.1933685,High income,0.0,8651.0
56.1806556,15.5906982,High income,0.0,8713.0
56.2421993,43.9567349,Upper middle income,0.0,69582.0
56.2900018,43.9300175,Upper middle income,0.0,15097.0
56.2900018,43.9300175,Upper middle income,1.0,29363.0
56.3097513,101.760869,Upper middle income,0.0,61514.0
56.312606,44.0076211,Upper middle income,0.0,199558.0
56.3128572,43.989491,Upper middle income,0.0,43861.0
56.3190388,43.9879651,Upper middle income,0.0,67823.0
56.3247044,44.0289705,Upper middle income,0.0,40167.0
56.3262232,44.0081192,Upper middle income,0.0,46215.0
56.3267741,44.0257904,Upper middle income,0.0,91084.0
56.32746,44.0127549,Upper middle income,0.0,10715.0
56.3294796,44.0094212,Upper middle income,0.0,43098.0
56.3417136,-2.7942674,High income,0.0,67739.0
56.3499569,41.3182353,Upper middle income,0.0,40681.0
56.3499911,30.5131063,Upper middle income,0.0,39704.0
56.4582447,-2.9821428,High income,0.0,90503.0
56.463307,-2.973917,High income,0.0,43056.0
56.4654083,84.949931,Upper middle income,0.0,199410.0
56.4695,84.947513,Upper middle income,0.0,162660.0
56.4728589,84.9491219,Upper middle income,0.0,43557.0
56.473971,84.976523,Upper middle income,0.0,47611.0
56.4744393,84.9491281,Upper middle income,0.0,84076.0
56.4966686,84.9584354,Upper middle income,0.0,78904.0
56.6004016,84.8873363,Upper middle income,0.0,40243.0
56.6314621,47.8894209,Upper middle income,0.0,45423.0
56.664674,12.8780003,High income,0.0,27469.0
56.7400519,37.2255313,Upper middle income,0.0,22046.0
56.7662085,54.159609,Upper middle income,0.0,34782.0
56.8219223,60.6606788,Upper middle income,0.0,81115.0
56.8257173,60.6019863,Upper middle income,0.0,122389.0
56.8278461,53.2109822,Upper middle income,1.0,14259.0
56.831355,60.623034,Upper middle income,1.0,14268.0
56.8327013,41.3998145,Upper middle income,0.0,55400.0
56.8327968,60.5764702,Upper middle income,0.0,43942.0
56.8341608,60.5958303,Upper middle income,0.0,27585.0
56.8374464,60.5998508,Upper middle income,0.0,43681.0
56.8380613,60.6265,Upper middle income,0.0,46287.0
56.8389666,60.5935276,Upper middle income,0.0,3897.0
56.840284,60.6102,Upper middle income,0.0,35876.0
56.8403246,60.6160252,Upper middle income,1.0,14259.0
56.843694,60.610605,Upper middle income,0.0,31869.0
56.848629,60.5775349,Upper middle income,0.0,92175.0
56.8500294,60.6569633,Upper middle income,0.0,100151.0
56.8503436,53.2172794,Upper middle income,0.0,42216.0
56.8507665,53.2259186,Upper middle income,0.0,146965.0
56.85186,35.8593825,Upper middle income,1.0,14242.0
56.8546039,14.8303776,High income,0.0,20243.0
56.8605795,35.8995532,Upper middle income,0.0,43553.0
56.862968,35.9072558,Upper middle income,1.0,14242.0
56.8653565,35.9149584,Upper middle income,0.0,111331.0
56.86619,35.907597,Upper middle income,0.0,107270.0
56.870993,53.1749832,Upper middle income,0.0,115211.0
56.8730152,53.1725998,Upper middle income,0.0,60809.0
56.8803602,60.6147643,Upper middle income,0.0,57146.0
56.88615,60.5993001,Upper middle income,0.0,95098.0
56.8924737,60.6548112,Upper middle income,0.0,29474.0
56.9000968,36.0537032,Upper middle income,0.0,38227.0
56.9981773,40.9833135,Upper middle income,0.0,48220.0
56.9986954,40.9817639,Upper middle income,0.0,36346.0
57.00031,40.9845179,Upper middle income,0.0,73271.0
57.005567,40.9808749,Upper middle income,0.0,57088.0
57.01916,40.9561249,Upper middle income,0.0,61467.0
57.1189422,-2.137865,High income,0.0,92454.0
57.1395876,65.5803122,Upper middle income,0.0,33514.0
57.1522314,65.5440377,Upper middle income,0.0,319709.0
57.1594174,65.5314709,Upper middle income,0.0,70114.0
57.160184,65.5270553,Upper middle income,0.0,38578.0
57.16476,-2.1015257,High income,0.0,117571.0
57.4275979,10.5056852,High income,0.0,8967.0
57.4710138,-4.2306276,High income,0.0,18550.0
57.5865729,39.855319,Upper middle income,0.0,45718.0
57.6224884,39.8769514,Upper middle income,0.0,74224.0
57.624393,39.8962061,Upper middle income,0.0,42887.0
57.6246203,39.8905217,Upper middle income,0.0,3026.0
57.6327976,39.887476,Upper middle income,0.0,52134.0
57.6820651,39.831462,Upper middle income,0.0,36350.0
57.6898004,11.9741617,High income,1.0,99330.0
57.7079677,11.9615575,High income,1.0,3426.0
57.72461,12.939977,High income,0.0,61684.0
57.733452,41.0507389,Upper middle income,0.0,39967.0
57.768547,40.91839,Upper middle income,0.0,64008.0
57.7778851,14.1619742,High income,1.0,41877.0
57.814543,28.3341458,Upper middle income,0.0,13345.0
58.0068407,56.2358887,Upper middle income,0.0,44873.0
58.007669,56.2496011,Upper middle income,0.0,27585.0
58.0077225,56.2477052,Upper middle income,0.0,17817.0
58.0078497,56.1881042,Upper middle income,0.0,46579.0
58.0078497,56.1881042,Upper middle income,1.0,14268.0
58.00914,56.2548065,Upper middle income,0.0,46361.0
58.012212,56.242736,Upper middle income,0.0,44622.0
58.016153,56.2479069,Upper middle income,0.0,91193.0
58.0176992,56.2743724,Upper middle income,0.0,43942.0
58.0445396,38.8382712,Upper middle income,0.0,82520.0
58.1179953,56.3759984,Upper middle income,1.0,13491.0
58.1382303,52.6745026,Upper middle income,0.0,43426.0
58.2055949,68.2595586,Upper middle income,0.0,41512.0
58.2832436,12.2939585,High income,0.0,111189.0
58.3107509,26.6935209,High income,0.0,9409.0
58.3810911,26.7198662,High income,0.0,127295.0
58.3855214,-134.6407459,High income,0.0,48386.0
58.3884611,26.6968501,High income,0.0,47032.0
58.3941248,13.8534906,High income,0.0,22990.0
58.3978364,15.5760072,High income,0.0,100302.0
58.5416973,31.261459,Upper middle income,0.0,91366.0
58.5713061,16.2135932,High income,1.0,6423.0
58.5915278,49.6814297,Upper middle income,0.0,46725.0
58.5929252,49.6697388,Upper middle income,0.0,30534.0
58.595493,49.65707,Upper middle income,0.0,43942.0
58.6057461,49.6707773,Upper middle income,0.0,42532.0
58.7284415,50.1819097,Upper middle income,1.0,14259.0
59.1237904,37.9213282,Upper middle income,0.0,42790.0
59.2183756,17.941941,High income,1.0,9775.0
59.2193685,17.9434031,High income,0.0,47492.0
59.2228751,39.8917579,Upper middle income,0.0,44561.0
59.233479,39.89796,Upper middle income,1.0,16065.0
59.2547883,15.2492854,High income,0.0,67239.0
59.2870025,39.6790269,Upper middle income,0.0,58895.0
59.2996703,17.9933319,High income,0.0,136198.0
59.3167039,18.0860874,High income,1.0,9103.0
59.324251,18.083116,High income,0.0,7796.0
59.3360473,17.9269984,High income,1.0,1716.0
59.3381461,18.0483082,High income,1.0,7091.0
59.3394575,18.1010599,High income,0.0,784.0
59.3416182,18.0567906,High income,1.0,22529.0
59.3448555,18.0822084,High income,0.0,49241.0
59.3463905,18.0659846,High income,1.0,11724.0
59.3479601,18.0789508,High income,1.0,47313.0
59.3481484,18.0236579,High income,0.0,49626.0
59.3490856,18.0694157,High income,0.0,2572.0
59.3498706,18.0702566,High income,0.0,118973.0
59.3689079,18.0539722,High income,0.0,77470.0
59.3959451,24.6710596,High income,0.0,35302.0
59.4048616,24.7184198,High income,1.0,5319.0
59.406399,13.582588,High income,0.0,91174.0
59.4227034,24.800068,High income,1.0,11269.0
59.431554,24.7476587,High income,0.0,6468.0
59.4321191,24.7567626,High income,1.0,6100.0
59.4387321,24.7713836,High income,0.0,33998.0
59.4423345,24.7409043,High income,0.0,8182.0
59.6186491,16.5404167,High income,0.0,61751.0
59.7016645,56.7068166,Upper middle income,0.0,27629.0
59.7304742,30.3883449,Upper middle income,0.0,97475.0
59.7395145,30.3888066,Upper middle income,0.0,93502.0
59.814971,17.6628719,High income,0.0,31486.0
59.8194697,30.2909693,Upper middle income,0.0,45567.0
59.8449771,30.1396188,Upper middle income,0.0,26612.0
59.8746818,30.3356375,Upper middle income,1.0,12739.0
59.875085,30.3192295,Upper middle income,0.0,43599.0
59.87929,30.377449,Upper middle income,0.0,14998.0
59.87929,30.377449,Upper middle income,1.0,16884.0
59.8879966,30.364996,Upper middle income,0.0,45015.0
59.893999,30.323444,Upper middle income,0.0,20520.0
59.9014456,30.2772303,Upper middle income,0.0,37046.0
59.9026277,30.4880403,Upper middle income,0.0,45567.0
59.90781,30.302937,Upper middle income,0.0,2443.0
59.90781,30.302937,Upper middle income,1.0,15045.0
59.9149405,30.3158426,Upper middle income,0.0,93480.0
59.9163641,30.3172284,Upper middle income,0.0,67301.0
59.918222,30.2765138,Upper middle income,0.0,54896.0
59.9184785,30.3182671,Upper middle income,0.0,95779.0
59.921018,30.3448019,Upper middle income,0.0,24811.0
59.9211514,30.3081879,Upper middle income,0.0,84634.0
59.9214244,30.4083065,Upper middle income,0.0,43580.0
59.924086,30.3171109,Upper middle income,0.0,110739.0
59.9254928,30.2904896,Upper middle income,0.0,48060.0
59.925973,30.2981332,Upper middle income,0.0,16358.0
59.929491,30.2966081,Upper middle income,0.0,44787.0
59.9304326,30.2677342,Upper middle income,0.0,62353.0
59.9318038,30.3652804,Upper middle income,0.0,2435.0
59.9318038,30.3652804,Upper middle income,1.0,14291.0
59.932514,30.288259,Upper middle income,0.0,19216.0
59.933634,30.3201649,Upper middle income,0.0,150712.0
59.934206,30.3386768,Upper middle income,1.0,13435.0
59.9360912,30.3432405,Upper middle income,1.0,15150.0
59.9382815,30.3488475,Upper middle income,1.0,14250.0
59.9386933,30.2744387,Upper middle income,0.0,29459.0
59.9397356,30.2693075,Upper middle income,0.0,24693.0
59.940618,30.3455309,Upper middle income,0.0,54734.0
59.941894,30.2989199,Upper middle income,0.0,412692.0
59.9430113,30.323896,Upper middle income,1.0,16391.0
59.943667,30.34102,Upper middle income,0.0,7872.0
59.9465971,30.3313931,Upper middle income,0.0,82789.0
59.9478101,30.3751066,Upper middle income,1.0,14268.0
59.9478101,30.3786739,Upper middle income,1.0,14275.0
59.9494568,30.3360576,Upper middle income,0.0,42426.0
59.95718,30.3083389,Upper middle income,0.0,75568.0
59.9645655,30.3206798,Upper middle income,0.0,47984.0
59.969809,30.339232,Upper middle income,1.0,14250.0
59.9710405,30.310951,Upper middle income,0.0,33501.0
59.9721917,30.3226556,Upper middle income,0.0,99560.0
59.9774032,30.3423098,Upper middle income,0.0,45615.0
59.980638,30.42886,Upper middle income,0.0,56893.0
59.9950866,30.343973,Upper middle income,0.0,139438.0
6.0113741,10.2593186,Lower middle income,0.0,19479.0
6.0483696,121.0013151,Lower middle income,0.0,61713.0
6.0547569,121.0050627,Lower middle income,1.0,39836.0
6.055878,124.506884,Lower middle income,1.0,40984.0
6.0645664,-0.2628136,Lower middle income,0.0,22839.0
6.0652669,37.5601134,Low income,0.0,292026.0
6.0662283,125.126676,Lower middle income,0.0,285397.0
6.0949324,-0.2560458,Lower middle income,1.0,10357.0
6.0997439,-75.6387916,Upper middle income,1.0,22006.0
6.1072653,125.1726352,Lower middle income,1.0,28777.0
6.1099364,125.1704724,Lower middle income,1.0,41546.0
6.111843,125.1633525,Lower middle income,1.0,28751.0
6.1124152,125.1627032,Lower middle income,1.0,26206.0
6.114088,125.1707424,Lower middle income,1.0,31323.0
6.117268,125.145352,Lower middle income,1.0,35486.0
6.1185337,125.1715231,Lower middle income,1.0,55300.0
6.1332753,1.2425207,Low income,1.0,2914.0
6.1428262,-75.6139164,Upper middle income,1.0,7291.0
6.1428262,-75.6139164,Upper middle income,1.0,4872.0
6.1447957,-75.6195074,Upper middle income,1.0,24174.0
6.1502434,-75.3664488,Upper middle income,1.0,22550.0
6.157042,-75.516863,Upper middle income,1.0,23253.0
6.1578252,1.256799,Low income,1.0,2080.0
6.1589201,-75.5807907,Upper middle income,0.0,32981.0
6.1608666,1.2190747,Low income,0.0,6487.0
6.1698789,-75.6073455,Upper middle income,1.0,21967.0
6.1707353,1.2157493,Low income,1.0,9172.0
6.1708892,1.2518054,Low income,1.0,713.0
6.177379,1.2130227,Low income,0.0,117501.0
6.1816677,1.1726812,Low income,1.0,1590.0
6.1924379,1.1905655,Low income,1.0,2082.0
6.1997094,-75.5792681,Upper middle income,1.0,46952.0
6.2089498,-75.5458869,Upper middle income,1.0,219929.0
6.2136856,1.198808,Low income,1.0,1474.0
6.2232837,125.0596905,Lower middle income,1.0,38684.0
6.2315767,-75.6099785,Upper middle income,1.0,78639.0
6.2408691,-75.6093514,Upper middle income,1.0,6183.0
6.2412976,-75.5972937,Upper middle income,1.0,21986.0
6.242341,-75.5893626,Upper middle income,1.0,128102.0
6.2458159,-75.5628601,Upper middle income,1.0,21730.0
6.2465303,-75.5623754,Upper middle income,1.0,193433.0
6.2505261,-75.5686087,Upper middle income,1.0,27600.0
6.2510067,-75.5604662,Upper middle income,1.0,12171.0
6.251067,-75.5599442,Upper middle income,1.0,20662.0
6.2514813,-75.5732688,Upper middle income,1.0,25341.0
6.2546253,-75.5735697,Upper middle income,1.0,25047.0
6.258062,-75.5682889,Upper middle income,0.0,253741.0
6.2593518,-75.5837306,Upper middle income,1.0,73731.0
6.259855,1.1643034,Low income,1.0,2900.0
6.2601566,-75.5851895,Upper middle income,1.0,19081.0
6.2604137,-75.5700388,Upper middle income,1.0,12157.0
6.2677479,-75.5688416,Upper middle income,0.0,271201.0
6.2732224,-75.5920184,Upper middle income,0.0,43838.0
6.2733441,-75.5858178,Upper middle income,0.0,36779.0
6.277697,-75.590742,Upper middle income,1.0,24878.0
6.2816443,-0.4668812,Lower middle income,1.0,7152.0
6.2938986,-75.5693428,Upper middle income,0.0,38716.0
6.3115762,-75.5547238,Upper middle income,1.0,14886.0
6.3180272,-75.5643687,Upper middle income,0.0,82046.0
